text,label
星期日下午時間，我在銅鑼灣「時代廣場」八樓的咖啡店裡面，喝完一杯朱古力口味的凍咖啡，我閒坐看手機大約一小時，之後我就離開咖啡店，在「時代廣場」裡面再閒逛了一兩小時，到了六點鐘晚飯時間就立刻上路。 我下一站要去食晚飯的食店位置，其實距離「時代廣場」也不算很遙遠，那食店就是韓國炸雞餐廳「Sodam Chicken」。「Sodam Chicken」位於，銅鑼灣「耀華街」的商業大樓「百樂中心」七樓的位置。 「Sodam Chicken」感覺幾乎佔了，「百樂中心」七樓全層的位置，加上我六點鐘去到「Sodam Chicken」門口的時候，「Sodam Chicken」幾乎坐了接近五成的食客。「Sodam Chicken」侍應安排了一張吧檯位置給我。 當然，如果我在銅鑼灣「Sodam Chicken」裡面，有權利選擇座位，我肯定會選擇窗邊的檯櫈好過，因為坐在「Sodam Chicken」的吧檯座位上，我感覺跟食客產生的噪音十分接近，噪音十分刺耳。 不過既然我是以單身的名義，孤身一人在「Sodam Chicken」裡面食炸雞套餐，「Sodam Chicken」就算要安排我跟其他食客搭檯，我也很難貿然離開，有單身吧檯座位我就不投訴了。 我坐下不久以後，「Sodam Chicken」的侍應亦遞上「Sodam Chicken」所有的餐牌給我，我為餐牌拍攝照片後不久，就已經立刻點了一客「黃金鹹蛋炸雞」的套餐。             62   「Sodam Chicken」的「黃金鹹蛋炸雞」套餐，不能夠以單點方式點菜，而是必須要選擇「Sodam Chicken」至少一份「2人套餐」，才能選擇以無骨「黃金鹹蛋炸雞」，作為炸雞晚餐的主菜。 至於「Sodam Chicken」「2人套餐」的其他部分，「2人套餐」裡面的「炸馬鈴薯」類小食部分，我今次選擇了「芝士薯條」。即使「Sodam Chicken」的「芝士薯條」是以灑芝士粉方式處理，我也對「Sodam Chicken」的「芝士薯條」十分期待。 至於「Sodam Chicken」「2人套餐」的主食方面，「Sodam Chicken」分別提供了「水冷麵」、「魚串湯」以及「凱撒沙律」三款食品，結果我最後選擇了澱粉質類的「水冷麵」。             53   其實「Sodam Chicken」的「2人套餐」價錢也不算便宜，未計算加一服務費已經需要收，港幣三百九十八元的昂貴價錢。但是我看在無骨「黃金鹹蛋炸雞」的面子份上，再昂貴的「黃金鹹蛋炸雞」我也願意食。 至於「Sodam Chicken」「2人套餐」其他部分裡面，我最初還以為我自己，會比較偏好「水冷麵」，因為我一向很喜歡食，味道酸酸甜甜，兼且十分開胃的「水冷麵」。 但是我今次幫襯完銅鑼灣「Sodam Chicken」之後，我才發現「Sodam Chicken」為「芝士薯條」灑的芝士粉甜味，一點也不遜色於「水冷麵」的酸甜味道。             152   因為「Sodam Chicken」「芝士薯條」的薯條質地偏向粗身，而且「Sodam Chicken」廚房灑了很多的濃味芝士粉，去到「炸薯條」的身上，結果「炸薯條」的味道，變成了來自芝士粉香甜味道。 而且「Sodam Chicken」的炸薯條，粗身之餘又是新鮮滾熱辣剛剛炸起的樣子，所以每一條「芝士薯條」的口感雖然偏粉，但是質地新鮮滾熱辣，而且表面我芝士粉味道香甜又開胃。 至於「Sodam Chicken」「2人套餐」包含的兩杯飲品方面，我選擇了套餐免費附送的新鮮果汁飲品，包括一杯「菠蘿汁」，以及一杯「蜜桃汁」。         芝士薯條 「Sodam Chicken」「2人套餐」兩杯果汁飲品裡面，我個人比較偏好味道清甜的「菠蘿汁」多一點。至於「蜜桃汁」的甜味，則跟我以往食過的蜜桃甜味很不同，我不是太接受到「蜜桃汁」的甜味。 說回「Sodam Chicken」「2人套餐」裡面的「芝士薯條」，或許是我個人太喜歡「芝士薯條」的香甜芝士粉味道的關係吧，所以我很快已經把「Sodam Chicken」的「芝士薯條」全部食完。 至於「Sodam Chicken」「水冷麵」酸甜味道，至少都肯定比我之前，在沙田「第一城」商場裡面韓國食店「咖X韓食」食過的「水冷麵」濃厚多一點。 而且「Sodam Chicken」為「水冷麵」而預備的切片青瓜、切絲紅蘿蔔，以及酸甜味道的湯底，「Sodam Chicken」「水冷麵」種種酸甜味，都比「咖X韓食」的「水冷麵」來得濃厚和開胃。 「Sodam Chicken」也有為「水冷麵」裡面的熟雞蛋，另外切開分為兩半，再分別鋪設在「水冷麵」表面上，令我享用浸在酸甜湯底的熟雞蛋，過程比以前來得更方便。 至於「水冷麵」裡面的蕎麥麵麵條，麵條口感則比較韌和有彈性，不是隨便可以用口咬得斷的蕎麥麵麵條。         水冷麵 而且「Sodam Chicken」「水冷麵」的蕎麥麵條，吸收湯底的能力也不俗，我享用「蕎麥麵」速度稍慢了一點，「蕎麥麵」麵條已經因為浸過湯底而開始漲大。 所以「Sodam Chicken」「水冷麵」湯底雖然酸甜開胃，但是卻不宜擱在一旁不吃，避免「蕎麥麵」麵條被湯底浸至膨脹發大，影響麵條口感。 至於銅鑼灣分店「Sodam Chicken」「2人套餐」裡面的壓軸主角，「黃金鹹蛋炸雞」暫時是我開始享用「炸雞」食品以來，唯一醃味能夠同時滲透進入雞肉的「炸雞」類食品。 因為「Sodam Chicken」的「黃金鹹蛋炸雞」，真的花上了很多的鹹鴨蛋材料，再煮熟拆開磨碎鹹鴨蛋蛋黃，才能釀造出如此多的濃郁鹹蛋材料。 然後「Sodam Chicken」廚房的人，再把鹹蛋材料逐一釀進每一件無骨炸雞雞肉裡面，才能成功釀造出，鹹蛋鹹鮮味道超級濃郁的「黃金鹹蛋炸雞」，鹹蛋蛋漿多得散佈在餐碟的表面上。 我用隨手拿起餐叉，一下子插進「黃金鹹蛋炸雞」其中一件雞件裡面，乍看「黃金鹹蛋炸雞」表面還依附了，被磨碎的鹹味鹹蛋黃蛋漿。         黃金鹹蛋炸雞（無骨） 我吃到的第一口「黃金鹹蛋炸雞」味道，就已經是鹹而香甜的味道，炸雞表面的鹹蛋黃味道，絕對不是一般的死鹹，每一口鹹蛋黃鹹香味，都令炸雞整體味道變得香口又開胃，鹹得可以送飯享用。 即使鹹蛋黃蛋漿的份量，未至於可以完全遮蓋，完全灑滿在所有「黃金鹹蛋炸雞」炸雞的表面上，但是炸雞裡面的鹹蛋鹹甜味，就被全數釀進炸雞之內。 就連只是負責伴碟，不一定需要食的炸薄脆片，炸薄脆片也被濃郁鹹香味的鹹蛋黃蛋漿，間接浸泡到充滿了鹹蛋的鹹甜味道。「黃金鹹蛋炸雞」除味道鹹香甜味三者兼備之外，鹹蛋炸雞跟炸薄脆片口感也都十分香脆。 雖然我只有自己一個人，一個人獨力應付整餐「Sodam Chicken」的「黃金鹹蛋炸雞」「2人套餐」，但是「黃金鹹蛋炸雞」的濃郁開胃鹹蛋鹹甜香味，令我能夠完全食完整碟「黃金鹹蛋炸雞」。 最重要的事情是，「Sodam Chicken」「黃金鹹蛋炸雞」的鹹蛋香甜味道，是我有生以來，吃過最濃鹹味、甜味和香味的炸雞食品，以鹹蛋製造出來的鹹蛋蛋漿，我每一滴也不敢貿然放棄。 我把所有的「黃金鹹蛋炸雞」，沾光所有鹹蛋蛋漿，直至「Sodam Chicken」「黃金鹹蛋炸雞」餐碟被我食清光，餐碟幾乎可以「照鏡為止。」 「Sodam Chicken」「黃金鹹蛋炸雞」暫時是我吃過，味道最濃郁，鹹味最勻循，最鮮味的無骨炸雞，即使要我破費支付港幣四百三十八大元，也是令我感到滿載而歸。,1
試下新素菜館。外表新穎，無咩人等位，內裡好光猛，開放式水吧。 坐高枱無問題，一行坐左3pairs包括我地，叫菜開始感覺間店好嘈，隔離個女仔講野好大聲，兩個人食飯加上平排座都要咁大聲溝通，坐隔離嘅人真係好慘，我同朋友講野都聽唔到對方嘅內容，隔離方枱又4個人也一樣笑聲大，呢餐飯感覺好難受。但發現出去埋單近門口返而無咁嘈，即係證明牆壁反彈返d聲我地坐高枱嘅客就食哂。 落單快野食來得更快，枱細碟細但叉刀太長好容易墮地，就住就住好攰。 價錢較貴，因為味道一般和麻麻地。 比較好食係蕪花果芝士沙律。 pizza呢款餅底第一次食，咁鬆化嘅，有點唔習慣，脆過餅乾。 nacho 配豆腐乾第一次食，有點唔習慣，怪怪的。 米薏粉第一次食，牙齒好難對焦咁咬落去，所以食都好攰，但好有菠菜和芝士味，但個樣怪怪，朋友話味道麻麻，但我覺得可以啦。 兩杯飲品都係一般。 拿拿淋食完就走，下次咪搞，怕怕。,2
以前喜欢吃大喜屋，看食评这一家也不错，就想试试这一家店。前些天来吃的时候，发现服务员总是上错菜，我没有点寿司，连着上了三盘，想告诉waiter，上菜的waiter装作听不到转身就走。隔壁桌的帅哥说那是他点的，就拿走了。点了一小份烧羊架，结果上来一大盘，没办法只好吃了，结果一会儿又上来一大盘！隔壁桌的说是他们点的，就又拿走了。 上了羊架和一份粥还有一份刺身后，后来等了好久都等不到我们上的菜，想叫waiter半天也没人看到我举手，同行的伙伴非常生气，但是很饿，就又点了单。但是半天都没给我们上。刺身也不是质素很好，带子非常小，我们就想不要吃了，自认倒霉，想赶紧买单离开去别家吃。 我去到柜台要求买单，收银让我回到桌上等服务生把账单给我，等了好久都不来。好不容易来了，我把钱放在账簿里，等了半天都没有人来拿走！我举手又举了半天！喊了好久人才有waiter来拿走钱。从waiter拿走钱到找钱给我，中间又等待了25分钟！这段时间里一道菜都没有给我们上！同行的伙伴非常生气！！！把火发到我身上，怨我在她很饿的情况下还带她来这种服务质素极差的店！我们出门后吵架，现在都没有和好！！！这家店真是太烂了，是在香港吃过的最差的店！！！,0
"估吓係咩嚟？！ 答案係桃膠檜雪梨！個名可以再長啲：黑糖 ．紅棗桃膠燴雪梨，朋友話桃膠係平民版嘅燕窩，嘩！要食多啲喇咁！ 呢個甜品睇相已經知十分足料啦！又雪梨又雪耳又紅棗又杞子又桂花等等，食落幾潤吓，本身好想食刨冰系列，但係喉嚨唔舒服唯有食2DP 嘅呢個甜品潤一潤，好神奇係食前都有幾聲咳，食完之後就好咗好多，可能因為我飲咗好多糖水呀🤗🤗我覺得個糖水好飲過個雪梨，唔太甜又夠滋潤，可惜我同朋友都唔係太食雪耳，就無咩點食哂，反而個桃膠就食咗好多hehe 原來桃膠有膠原蛋白，可以嫩滑肌膚同令到皮膚更有彈性，所以我就搏命食。中間個雪梨其實都燴得唔錯，唔太甜，夠軟身，燴哂啲糖水嘅味入去，就咁食已經好入味，加埋啲糖水連埋啲桂花食就係另一番風味😛 不過呢，我本人就鍾意另一個甜品多啲： 水蜜桃🍑窩夫伴普里朱古力意大利gelato，我最鍾意嘅係個waffle 好夠實，食落有啲似Mcdonalds 早餐嘅pancake 味，加埋啲cream 同雪糕食，個味會好夾，但又唔太漏！仲有係佢嘅雪糕會有啲普洱茶葉係入面，好新奇，又有口感，真係會為咗個雪糕返去再食多次🍨 Main dish 嘅話，我哋揀喊好多人叫過嘅，牛肝菌意式大麥飯同黑松露忌廉雜菌扁意粉。嗯，大麥飯真係唔係我個「飯」，我本人就唔太好呢種麥，反而朋友幾鍾意，覺得幾特別，食落都ok 嘅，好彩係啲配料加埋一齊都幾入味。比起個飯，我鍾意個意粉多啲，有al dente 嘅感覺，又食到啲黑松露嘅味， 而且個黑松露遍佈好均匀，條條都有，好有誠意。🍝 呢排不斷有試一啲素食嘅餐廳，有啲專食素burger, 有啲素自助餐，素嘅Cafe 就第一次，都幾好，如果一餐半餐唔食肉，又健康啲又新穎啲，呢間2DP 就有好多素食dishes 嘅選擇，下次再去，有真係好想食到佢哋嘅冰😻😛",1
"星期日朋友想食好啲所以就BOOK左呢間餐廳食TEA，其實成日係尖沙咀食野，都會SKIP左呢條街,  原來上個樓梯就係另一個世界, 好似發現左新大陸咁。 搵左陣係邊到，原來17-19號係唔等於18號..哈哈 終於上到去, 一出到去, 哇, 原來個景咁開揚 真係估你唔到喎。同埋有個live band咁即場獻唱， 即刻心情都唔同咗！ 侍應安排左我地坐窗邊, 可惜落雨, 出面灰灰暗暗咁, 天氣好坐係到HEA都好開心             60   我地叫左一個茶餐一個特餐, 個名好似好普通, 但特餐有海鮮拼盤, 唔係普通既特餐咁簡單~ 帶子好新鮮, 聖子刺身勁爽, 仲有好鮮甜既生蠔 炒蛋勁勁勁勁好食, 超滑!! 仲有蒜香法包好脆口, 加埋一啖過係最正既! 然後各叫左個黑毛豬湯意粉同埋香草雞扒意粉, 佢個意粉...唔係普通既意粉..係扁意粉...有時好怕食到茶記既意粉 見到係扁意粉即刻加曬分, 唔會好易斷, 係有心既 黑毛豬好爽口, 切既SIZE都好好又有入味~ 朋友大讚香草雞扒, 我又試左一舊仔, 係煎得幾香口下~又唔會乾~ 整體都係好出色~ 連埋景~ 抵曬。",1
近日黃大仙南館開左吾少餐廳，住係黃大仙既我，今日決定同友人黎試下依間新開既和氣食堂 餐廳環境不錯，坐得舒服 我揀左甜蝦粒粒魚生海鮮丼配壽司定食，友人就揀左黑豚肩燒丼，另外午市套餐可以加$14選兩款小食，我地揀左味付螺肉同忌廉蟹餅 甜蝦粒粒魚生海鮮丼配壽司定食（午市套餐）$78 壽司有驚喜，d飯係微溫，但吾會一夾就散開，吉列炸蝦仍然係脆既鰻魚吾會腥d汁又好夠味三文魚亦都十分新鮮，至於個迷你丼，隻甜蝦都幾大隻，入口都覺鮮甜，粒粒魚生就為遜色，不過都尚算新鮮，壽司飯有加醋，但略嫌不夠，多加少少會好d 黑豚肩燒丼（附泡菜）$72 友人既丼飯，黑豚肉個邊竟然有d脆脆地而且夠入味，入口夠焾，十分不錯掀開豚肉，下面鋪左洋蔥，而且個飯夠汁吾會乾身，值得推介 +$14既兩款小食             254               49   味付螺肉同平時食既味道差不多，但螺肉都有咬口，忌廉蟹餅當然蟹肉欠奉，不過食到有淡淡蟹香味，以咁既價錢黎講係十分抵食！ 總體黎講依間餐廳下次可以再試午市仲係吾駛加一，係黃大仙其中一間平價好味之選,1
"餐廳不算大，點了三個2人套餐，頭盤沙律可以多一些dressing, 湯還可以；主菜幾款都不錯，但略厭份量少，食完無飽的感覺。2人套餐$395，飲品每杯需另加$18，略厭貴，且啡無啡味，茶味不夠濃。其中一位侍應似較高級的態度差，我們坐下不久便催我們點菜及開始計時，最最差的是不提供洗手間給顧客使用，真是趕客，很少可不推介，一次過算了",2
※本文以用餐當日的環境、服務和食物質素為準，口味亦因人而異，文章只作參考之用。 去過Sodam三四次，特別愛佢地既炸雞，炸雞外脆內嫩（無一次失望過）層炸皮脆度好夠，仲完全唔覺得乾，香口之選！ 今次一心去食佢地新出既蝦醬炸雞，叫二人餐仲有得揀雙併或三併(三併9件、雙併10件），可以一次試幾款味道，感覺很好。 套餐仲包埋主菜同小食（各一）、飲品兩杯。 叫左無骨雙併，叫左鹹蛋黃同蝦醬兩款。久違的炸雞外皮炸得好脆，雞肉多汁啖啖肉方便唔鍾意吐骨人士！鹹蛋黃炸雞外皮黏上不少鹹蛋黃碎，食得出鹹蛋味。蝦醬味食落去唔會覺得好重口味好鹹咁，不過對於一向重口味既我覺得兩款既味道都可以重手返少少😬 （反而男人話夠味） 叫左涼拌水冷麵（可以酸返少少更開胃），同味道唔錯既香草牛油焗雜菌😬 飲品-菊花蜜特飲 今次梳打同菊花蜜既比例好似有點失手，菊花蜜味變淡左，有點可惜。,2
好朋友慶祝生日 ，定必 選擇間最好 食的雞煲 餐廳， 便 選擇 了太子 藍馬 之城2樓， 米走雞餐廳。 這餐廳的雞煲， 雞肉美味，而且 是用雞髀肉 烹製。 我們先order咗一個火焰雞煲 (細煲) 雖然只是細煲 ，但雞件 份量很多， 足夠兩三位 食用， 有洋蔥， 紅辣椒，芫茜 ， 味道 非常 香濃惹味。 即煮即食，鷄 肉嫩滑， 還可以選擇 不同的 辣味， 我們選了微辣， 更加醒胃。 食完雞煲後， 可以加入清湯作湯底， 繼續 食火鍋。 餐廳外的火鍋配料 也非常完備。 有鮮製響鈴， 每份有六大嚿 。手打五拼丸， 可以嚐到五款肉丸的滋味， 肉丸入口彈牙 。 鴕鳥肉 ，肉質新鮮 嫩滑 ，入口即溶。 還有 食火鍋 不可缺少的 田園的娃娃菜， 新鮮翠綠 ，浸入湯底 灼熟後， 娃娃菜吸收了湯底的精華 ，非常入味。 一邊食火鍋一邊飲青島冰凍啤酒 ，同朋友慶祝生日 非常愉快。,1
農曆生日挨近歲晚，家人與冰賀壽同時一併團年。長輩也開通，不介意改享日式餐飲，一家人到達位於佐敦的七福神和食亭。 餐廳位於一樓，要走一層樓梯。當晚滿座，幸好早已訂位，但只留座十分鐘，記緊準時。 餐牌圖文並茂，方便點餐。             463   先嚐一些壽司刺身類食品。香芒花之戀(HKD48)用料十足，大大件食得開心。芒果酸甜非常開胃，是冰喜歡的組合。 海膽壽司(HKD32)和三文魚籽壽司(HKD36)是男友和冰也喜歡的壽司，愛前者的甘香，後者的口感。 為求一次過盡享各式刺身，點了一碗極上魚生丼(HKD108)，與家人一同分享。比起坊間的刺身丼，這碗白飯比例較少，容易做到啖啖肉滋味。 和男友吃壽司，必點軟殼蟹手卷(HKD18/隻)。蟹上沾了七味粉，不是平常慣吃的滋味，挺有新鮮感。 再來餐廳極力推介的芝士焗天火蠔(HKD58)。這是日本廣島的新鮮生蠔，蠔肉飽滿，口感滑溜，配以香口芝士，惹味非常。 另一芝士美食是一口芝士波(HKD38)。很小的球狀容易入口，軟滑芝士香而不膩，配以鬆脆外層，即使多熱氣，還是教人欲罷不能。 熱氣的小食還有魷魚鬚唐揚(HKD45)。油炸時間恰到好處，未會太乾或太硬。 燒物也有很多選擇，當中冰很喜歡的是冬菇串(HKD25)，把冬菇獨有香氣發揮得淋漓盡致，如果同是冬菇fans就不要錯過。 餐廳的原隻生果雪芭可謂名物，冰嚐過椰子雪芭(HKD40)及菠蘿雪芭(HKD48)，前者更像雪糕，兩者共通點均為雪得太硬，吃起來很費功夫。,2
之前行過厚福街呢間舖頭，個名好特別，裏面裝修幾清新，原來係素食店，今日就過來試試。 走簡約風同現代化的店舖，應該吸引不少年輕一族，牆上的叉電插蘇，就知道老闆幾體貼現代人嘅需要。大裝飾櫃有test tube放茶葉，又有茶杯，乾花，有關食物嘅書本，幾雅緻 午市套餐揀咗味噌蟲草花金針菜漢堡 餐湯藜麥南瓜湯先上，個湯加上藜麥，感覺好健康呀!         藜麥南瓜湯 蟲草花同金針菜做漢堡包餡料，夾雜着味噌醬，好惹味，最特別係嗰片炸雲吞皮，好香脆，仲有新鮮沙律菜同鬆軟漢堡飽，要用刀叉慢慢品嚐。 伴碟唔係一般嘅薯條，係粗番薯條，纖維同營養價值比薯仔高，甜甜地好好味 見到佢哋有幾款新飲品，叫咗杯雙色紫薯奶茶17’s         雙色紫薯奶茶 17's 杯底有黃薯同紫薯打成蓉，中間奶茶，飲落啲茶唔似普通嘅錫蘭茶，比較香濃同厚身，仲有少少回甘，不愧係用中國名山高品質茶葉煮成，面頭既cream加咗啲椰子薄脆，飲落少少椰香，層次豐富。套餐可以只係加$18飲餐廳任何飲品，超值👏             246   其實都見唔少人喺度買飲品 take away。 原來舖頭名2DP即係2 decimal place， 取其精準化，標準化，現代化。 希望佢哋可以堅持呀!,1
不嬲都鍾意食日本嘢，呢日朋友生日，本身話去食放題，之但係我地又唔想限制住自己嘅選擇，於是選擇咗呢間和食亭，寧願俾多D錢多D選擇。             96   環境唔算大，檯擺得密密麻麻，不過香港地差唔多都係咁，都係講返食物先。             146   呢度魚生刺身好出色，甜蝦（$55 5本）、帶子（$56 6切）、三文魚腩（$68 5切）都好新鮮。甜蝦肉質細緻淡雅，甜而清；而帶子就唔算好大隻，但皎潔亮白都好鮮甜；最令人呢驚喜就一定係三文魚腩，一擺入口，口腔嘅熱力令到三文魚嘅脂肪融化，口感潤澤豐盈，超正！ 而我最愛嘅，一定係海膽！我地叫咗一板海膽（$118）。海膽肥厚新鮮，顏色呈橙黃色，顆粒十分分明。             42   用紫菜包起用飯，再撈埋如Cream一樣綿滑柔軟的海膽，一擺入口海膽獨特嘅鮮味籠罩咗成個口腔，好味到暈😍。  我地叫咗兩款壽司：香芒花之戀（$58 per 2)同火炙蟹棒壽司（$18 per 2），香芒花之戀味道好清新，加埋芒果有助消除三文魚同沙律醬嘅油膩。 而蟹棒壽司味道都正正常常，可以試下嘅。 芝士鐵板燒豆腐（$50），我諗豆腐應該事先炸過，所以外皮起酥。芝士裹著豆腐，香草、蟹子都增添咗一些色彩。熱食好正，芝士融融地黏住豆腐，脆中有嫩；不過一定要趁熱食，一旦凍咗會漏！ 脆皮煎餃子（$45），個餃子底煎得好靚，起曬蕾絲花邊嘅冰花，可惜個上面冇乜煎到。不過個冰花金黃香脆，都抵讚嘅。             62   南瓜蕃薯天婦羅（$45）和日式炸蝦餅（$42），呢度嘅炸物都算香口，呢次叫咗嘅呢兩款以炸蝦餅較佳，咬開入面蝦餅口感好Q彈，個人認為如果可以加D粟米粒可能會更加有好感。 串燒叫咗呢兩款——雞軟骨串（$33兩串）同豬頸肉（$30兩串），兩樣都係撒咗少少鹽嚟燒，香脆爽口，鹹香有致，都值得一試嘅。 最後叫咗個菠蘿雪葩（$50），又真係一個菠蘿咁上Wor！ 打開菠蘿蓋，雪葩就擺咗係入面，啱啱上嘅雪葩稍微硬咗D，要等一陣先畢得郁。口感偏似刨冰，不過味道又幾好味，酸酸甜甜菠蘿味好重。食到飽曬再食呢個甜品非常消滯。 食完呢餐，七福神嘅刺身同壽司都好正，特別係海膽，夠曬新鮮。串燒炸物類別嘅熟食都唔錯，不過一定要趁熱食。呢度選擇真係幾多，下次再嚟食又可以嗌其他，可以試多D唔同嘢。,1
